""	"Protein.Code"	"A"	"D"	"G"	"C"	"F"	"B"	"E"	"p_adj"	"Method"	"Locus_Tag"	"sig_check"	"Cluster"	"Max"	"Min"	"Gene_Name"	"Protein_Product"
"A0A060HP83"	"A0A060HP83"	-0.77556722820225	-0.62672689962075	0.702723188138453	0.514786420587917	0.883513908288957	-1.61865105394552	0.919921664753191	3.72117032538023e-06	"ANOVA"	"NVIE_011400"	"yes"	1	"E"	"B"	"NVIE_011400"	"putative signal transduction protein with CBS domains"
"A0A060HR63"	"A0A060HR63"	-0.775824174882084	-0.785220484988438	0.392543877297572	0.525284287979129	1.2868762586143	-1.43724727248049	0.793587508460008	0.0172339681456678	"ANOVA"	"NVIE_014310"	"yes"	1	"F"	"B"	"NVIE_014310"	"Copper resistance protein CopC/CopD"
"A0A060HJW3"	"A0A060HJW3"	0.174329762991449	-1.26274650102956	0.362481549442263	0.658337599200495	0.696122398608837	-1.56489644938612	0.93637164017264	0.0460860765839179	"ANOVA"	"NVIE_015540"	"yes"	1	"E"	"B"	"purP2"	"5-formaminoimidazole-4-carboxamide-1-(beta)-D- ribofuranosyl 5'-monophosphate ligase"
"A0A060HQ08"	"A0A060HQ08"	-0.498951117508886	-1.3092529820595	1.02084306932302	0.627995610687537	0.65380271980077	-1.25981759188534	0.76538029164241	0.0242571496429128	"ANOVA"	"NVIE_029320"	"yes"	1	"G"	"D"	"glmM"	"phosphoglucosamine mutase"
"A0A060HDI1"	"A0A060HDI1"	-0.516540705817648	-1.51035361751856	0.159653960194898	0.696410763349282	1.14117640158725	-0.890385275362878	0.92003847356766	0.0488571375961477	"ANOVA"	"NVIE_0587"	"yes"	1	"F"	"D"	"aroE"	"shikimate 5-dehydrogenase"
"A0A060HQ77"	"A0A060HQ77"	-0.983025167328243	-1.06903859502482	0.213676809816464	-0.153526994853837	1.44219510443313	-0.616927426131917	1.16664626908922	0.00526477184849723	"ANOVA"	"NVIE_014600"	"yes"	1	"F"	"D"	"NVIE_014600"	"putative phosphohydrolase, DHH superfamily"
"A0A060HDE7"	"A0A060HDE7"	-0.932190847353339	-0.932190847353339	0.356032219453865	-0.0985411214829599	1.3982343282587	-0.932190847353339	1.14084711583042	6.08549441503265e-05	"ANOVA"	"NVIE_005540"	"yes"	1	"F"	"D"	"NVIE_005540"	"PfkB family carbohydrate kinase"
"A0A060HHH8"	"A0A060HHH8"	-1.27577265825182	-0.776710429076406	0.171289123230764	-0.413177067308112	1.53549460176908	-0.300039301860427	1.05891573149692	7.36658937961041e-06	"ANOVA"	"NVIE_005970"	"yes"	1	"F"	"A"	"NVIE_005970"	"aldo/keto reductase"
"A0A060HS84"	"A0A060HS84"	-1.59103966295465	-0.587469643695088	0.590557547013039	-0.11936482639092	1.05726034381867	-0.520956523230031	1.17101276543898	0.000203473205309321	"ANOVA"	"NVIE_017540"	"yes"	1	"E"	"A"	"NVIE_017540"	"hypothetical protein"
"A0A060HUS6"	"A0A060HUS6"	-1.50635797765095	-0.579154017513604	0.803288425298253	-0.0829824055987866	1.20156344125837	-0.720102591638426	0.883745125845149	0.000175170884278953	"ANOVA"	"NVIE_025570"	"yes"	1	"F"	"A"	"argS"	"arginine--tRNA ligase"
"A0A060HSB1"	"A0A060HSB1"	-1.48604279809177	-0.764585808282773	0.855677720070984	-0.0589082332432829	1.27113310104187	-0.556308606598776	0.739034625103745	3.07131957473607e-07	"ANOVA"	"NVIE_017840"	"yes"	1	"F"	"A"	"NVIE_017840"	"xylose isomerase domain-containing protein, TIM barrel"
"A0A060HSW4"	"A0A060HSW4"	-1.37418073591241	-0.376669172331873	0.533420380649325	0.389885769811534	1.56620475091138	-1.00470128221071	0.266040289082752	5.20778227274821e-07	"ANOVA"	"NVIE_023120"	"yes"	1	"F"	"A"	"NVIE_023120"	"putative Pyridoxamine 5'-phosphate oxidase"
"A0A060HL87"	"A0A060HL87"	-1.5891307275226	-0.621569695489351	0.523168220200951	0.627106614322743	1.2960928852307	-0.715211521921378	0.479544225178936	0.000298074291062532	"ANOVA"	"NVIE_030020"	"yes"	1	"F"	"A"	"alaS"	"alanine--tRNA ligase"
"A0A060HRJ3"	"A0A060HRJ3"	-1.30439292892505	-1.30439292892505	0.16964812005689	0.257457322069616	1.46411466732159	0.134092692051787	0.583473056350214	9.95926027595069e-13	"ANOVA"	"NVIE_018970"	"yes"	1	"F"	"A"	"NVIE_018970"	"hypothetical protein"
"A0A060HBR9"	"A0A060HBR9"	-1.60562171524609	-0.426958302425754	-0.199747102391957	-0.0566881986669735	1.65791483862511	-0.03711641460118	0.668216894706849	0.0118461639580598	"ANOVA"	"NVIE_000410"	"yes"	1	"F"	"A"	"pheS"	"phenylalanine--tRNA ligase alpha chain"
"A0A060HLH5"	"A0A060HLH5"	-0.590641134154211	-0.31938405433074	0.474092507067198	0.0518725006878424	1.39557293183847	-1.70210072063048	0.690587969521918	0.0687221490104725	"ANOVA"	"NVIE_002260"	"no"	1	"F"	"B"	"NVIE_002260"	"hypothetical protein"
"A0A060HMX3"	"A0A060HMX3"	-0.819961578183477	0.166302940948057	0.632752653255434	-0.298727906217071	1.01512358985089	-1.67779432186663	0.982304622212796	2.3378963338697e-05	"ANOVA"	"NVIE_022340"	"yes"	1	"F"	"B"	"NVIE_022340"	"putative pirin family protein"
"A0A060HNG9"	"A0A060HNG9"	-0.851006352810047	0.312939355277831	0.876768220554503	-0.13205133624048	1.12658290947653	-1.72344022048179	0.390207424223458	0.000871267854317474	"ANOVA"	"NVIE_024450"	"yes"	1	"F"	"B"	"pepF"	"oligoendopeptidase, pepF/M3 family"
"A0A060HNH4"	"A0A060HNH4"	-0.475273339146344	0.172608040810897	0.965626498747088	-0.260536879674474	1.11993054080191	-1.84075631583175	0.318401454292671	0.00445288644881113	"ANOVA"	"NVIE_027360"	"yes"	1	"F"	"B"	"NVIE_027360"	"DUF59 domain-containing protein"
"A0A060HKV3"	"A0A060HKV3"	-1.14703222818692	0.382043162421594	-0.147469555912818	-0.00552190461893988	1.01109184406951	-1.36752892740893	1.2744176096365	0.00305907857239958	"ANOVA"	"NVIE_018580"	"yes"	1	"E"	"B"	"NVIE_018580"	"putative PpiC-type peptidyl-prolyl cis-trans isomerase"
"A0A060HGF4"	"A0A060HGF4"	-0.623654766983587	-0.192216831189633	-0.0623756863457083	-0.318767676894531	1.49822005008503	-1.41127266219942	1.11006757352785	6.06191281788053e-06	"ANOVA"	"NVIE_002170"	"yes"	1	"F"	"B"	"NVIE_002170"	"putative peptidyl-prolyl cis-trans isomerase"
"A0A060HNV7"	"A0A060HNV7"	-0.26120061784579	-0.118365797692157	-0.0652226928310055	-0.00956983114357811	0.655794589689215	-1.75345245130616	1.55201680112948	0.000293909943566177	"ANOVA"	"NVIE_2950"	"yes"	1	"E"	"B"	"NVIE_2950"	"putative activator of Hsp90 ATPase 1 family protein"
"A0A060HL54"	"A0A060HL54"	-0.195146256383338	-0.239560570557664	0.209083183197093	-1.22857222524044	0.943811702656169	-1.03523355452984	1.54561772085802	0.157633563294589	"ANOVA"	"NVIE_016620"	"no"	1	"E"	"C"	"eIF-1a2"	"translation initiation factor 1a (IF-1)"
"A0A060HJF1"	"A0A060HJF1"	-0.253365290055003	-0.369987266800704	0.70262854973909	-1.49017098260076	1.20854137661726	-0.794248585245272	0.99660219834539	0.113554057463327	"ANOVA"	"NVIE_014140"	"no"	1	"F"	"C"	"aspS2"	"aspartate--tRNA ligase"
"A0A060HHJ0"	"A0A060HHJ0"	-0.788641114877559	-0.524269400526927	0.694356750136587	-0.308276997848744	1.42815115895773	-1.33710945611383	0.835789060272743	6.4354735594976e-11	"ANOVA"	"NVIE_018150"	"yes"	1	"F"	"B"	"msrB2"	"methionine sulfoxide reductase B"
"A0A060HHD4"	"A0A060HHD4"	-1.16437510026644	-0.29206015343101	0.842332270827148	-0.209263652472702	1.31640158949486	-1.23423243699655	0.741197482844697	0.000146569201935408	"ANOVA"	"NVIE_007460"	"yes"	1	"F"	"B"	"leuD1"	"3-isopropylmalate dehydratase small subunit"
"A0A060HHU9"	"A0A060HHU9"	-1.08313379243765	-0.479432908987564	0.980718119065463	-0.31484658051972	0.98352059155847	-1.17587613396482	1.08905070528582	0.000210182976613985	"ANOVA"	"NVIE_009080"	"yes"	1	"E"	"B"	"NVIE_009080"	"protein of unknown function"
"A0A060HJJ0"	"A0A060HJJ0"	-0.904785692596389	-0.357207386149266	0.64914516705856	-0.770431712567493	1.13301128430087	-1.04186616651911	1.29213450647283	3.31671029505186e-08	"ANOVA"	"NVIE_011770"	"yes"	1	"E"	"B"	"NVIE_011770"	"alkyl hydroperoxide reductase"
"A0A060HRT5"	"A0A060HRT5"	-0.754116655569249	-0.224275334068142	0.700494766647662	-0.906352671602829	0.904208928165466	-1.12726703422014	1.40730800064723	9.98077077096089e-05	"ANOVA"	"NVIE_019850"	"yes"	1	"E"	"B"	"ths3"	"archaeal thermosome"
"A0A060HNT9"	"A0A060HNT9"	-0.385268233409226	-0.358241456527937	0.362867904464042	-0.7542804849616	1.2129446681654	-1.37099107216706	1.29296867443639	3.45993597864775e-05	"ANOVA"	"NVIE_025350"	"yes"	1	"E"	"B"	"NVIE_025350"	"protein of unknown function"
"A0A060HSH6"	"A0A060HSH6"	-0.997102135488114	-0.691626932488262	0.404947596192647	-0.620768031379483	1.39559917748217	-0.72043296924748	1.22938329492852	0.0018450845014465	"ANOVA"	"NVIE_1908"	"yes"	1	"F"	"A"	"NVIE_1908"	"putative (P)ppGpp synthetase I, SpoT/RelA"
"A0A060HIR4"	"A0A060HIR4"	-0.779531245427826	-0.779531245427826	0.592399983548992	-0.779531245427826	1.14298125382754	-0.779531245427826	1.38274374433477	0.000265552576801522	"Kruskal-Wallis"	"NVIE_022030"	"yes"	1	"E"	"A"	"NVIE_022030"	"protein of unknown function"
"A0A060HMV4"	"A0A060HMV4"	-0.855892437256168	-0.733116230682878	0.365227478996784	-0.239423173245008	1.16474185905586	-1.10338812991682	1.40185063304823	4.34445930708585e-12	"ANOVA"	"NVIE_022040"	"yes"	1	"E"	"B"	"NVIE_022040"	"protein of unknown function"
"A0A060HQ01"	"A0A060HQ01"	-0.427629597728059	-0.865687453487206	0.61229132155371	-0.545795140180567	1.06131580103756	-1.1929507949606	1.35845586376516	0.0391765511025648	"ANOVA"	"NVIE_029270"	"yes"	1	"E"	"B"	"aIF-2"	"translation initiation factor IF-2"
"A0A060HIY7"	"A0A060HIY7"	-0.913440438767459	-0.913440438767459	0.798764032125754	-0.346173103556007	1.39101366579351	-0.913440438767459	0.896716721939117	1.87082500090866e-11	"ANOVA"	"NVIE_010490"	"yes"	1	"F"	"B"	"NVIE_010490"	"putative phosphoesterase, DHHA1"
"A0A060HSL5"	"A0A060HSL5"	-0.709448489981873	-0.715378094686512	1.14221176010599	-0.752014580897316	1.30342128368309	-0.964971585046799	0.69617970682342	2.84277895357119e-13	"ANOVA"	"NVIE_021810"	"yes"	1	"F"	"B"	"NVIE_021810"	"protein of unknown function"
"A0A060HGZ6"	"A0A060HGZ6"	-0.73220990475337	-0.73220990475337	0.587660979755573	-0.73220990475337	1.7908999208354	-0.73220990475337	0.550278718422502	0.00183281024192102	"Kruskal-Wallis"	"NVIE_006330"	"yes"	1	"F"	"A"	"purQ"	"phosphoribosylformylglycinamidine synthase I"
"A0A060HKK7"	"A0A060HKK7"	-0.62435963971679	-0.766800949905493	0.587682777914194	-0.969852388920098	1.59889596108868	-0.675844048623132	0.850278288162637	0.000145119217404099	"ANOVA"	"NVIE_017450"	"yes"	1	"F"	"C"	"flpA"	"fibrillarin-like rRNA/tRNA 2'-O-methyltransferase"
"A0A060HTN0"	"A0A060HTN0"	-1.3429979861224	-0.483802408310913	0.76182524262377	-0.406478616979896	1.64478970463992	-0.584831207639406	0.411495271788922	0.183567617023896	"ANOVA"	"NVIE_2243"	"no"	1	"F"	"A"	"ribE"	"riboflavin synthase alpha chain"
"A0A060HNI8"	"A0A060HNI8"	-1.02076594058558	-0.675298183106486	0.939889155406786	-0.414663695422699	1.60707016362262	-0.838135177925379	0.401903678010741	8.44567195270264e-06	"ANOVA"	"NVIE_027510"	"yes"	1	"F"	"A"	"gpmB"	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"
"A0A060HKT0"	"A0A060HKT0"	-1.46604321069318	-0.791604805489078	0.185119974647673	-0.729919058045012	0.803185383950841	0.917785163931029	1.08147655169772	0.00256272722252526	"ANOVA"	"NVIE_028500"	"yes"	2	"E"	"A"	"icd"	"putative isocitrate/isopropylmalate dehydrogenase"
"A0A060HJZ9"	"A0A060HJZ9"	-1.43230063638885	-1.00603267912571	-0.0610826325170901	-0.35780399074485	1.11198720747364	0.722243231494055	1.02298949980881	2.27494219464063e-14	"ANOVA"	"NVIE_013710"	"yes"	2	"F"	"A"	"accC"	"acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylation subunit"
"A0A060HG54"	"A0A060HG54"	-1.38423500674844	-0.863367928701735	-0.295664643917965	-0.449270944197677	0.971934014275707	0.832608299725125	1.18799620956498	4.22860578763381e-17	"ANOVA"	"NVIE_013700"	"yes"	2	"E"	"A"	"accB"	"acetyl-CoA/ propionyl-CoA carboxylase, carboxyltransferase subunit"
"A0A060HIF9"	"A0A060HIF9"	-1.05795207359836	-1.453186630688	0.28268898789706	-0.435237114176801	0.650772980473225	1.16492626097852	0.847987589114359	3.70487653239244e-09	"ANOVA"	"NVIE_010890"	"yes"	2	"B"	"D"	"ahcY1"	"adenosylhomocysteinase"
"A0A060HLL2"	"A0A060HLL2"	-1.23504593831662	-0.473555789823034	-0.0342538912265278	-1.10441866054792	0.562303604587354	1.3691587812541	0.915811894072653	4.00526386622493e-05	"ANOVA"	"NVIE_018550"	"yes"	2	"B"	"A"	"glnA2"	"glutamate-ammonia ligase / glutamine synthetase"
"A0A060HVE3"	"A0A060HVE3"	-0.9955503251454	-0.853057898659611	-0.94410948840877	-0.292819358636003	0.743230066405666	1.10598493004762	1.2363220743965	1.68381849878986e-05	"ANOVA"	"NVIE_027300"	"yes"	2	"E"	"A"	"NVIE_027300"	"hypothetical protein"
"A0A060HUE9"	"A0A060HUE9"	-0.992059169527615	-0.855679236724721	-0.878928324352334	-0.317124422059769	0.859014548873827	0.714222762636036	1.47055384115458	4.63867156650822e-09	"ANOVA"	"NVIE_027790"	"yes"	2	"E"	"A"	"NVIE_027790"	"putative protein of unknown function DUF55"
"A0A060HI82"	"A0A060HI82"	-0.73104738643869	-0.847846680696619	-0.792985330811289	-0.707743822780373	0.562651038667062	1.00075755428791	1.516214627772	6.7812397960188e-12	"ANOVA"	"NVIE_020320"	"yes"	2	"E"	"D"	"NVIE_020320"	"putative beta-ketothiolase beta subunit"
"A0A060HLC3"	"A0A060HLC3"	-0.902866515194815	-0.741901609872096	-0.815864670571823	-0.559268109701765	0.451454117762462	1.00697999257102	1.56146679500702	1.9699936544641e-07	"ANOVA"	"NVIE_017570"	"yes"	2	"E"	"A"	"NVIE_017570"	"protein of unknown function"
"A0A060HK76"	"A0A060HK76"	-0.737819525203792	-1.19982287160888	-0.323110488244282	-0.692359877290989	0.39572963569625	1.22587743223023	1.33150569442145	0.00256272722252526	"ANOVA"	"NVIE_026350"	"yes"	2	"E"	"D"	"NVIE_026350"	"putative membrane associated signal transduction histidine kinase, with PAS fold, HAMP linker, phosphoacceptor, ATP binding domain"
"A0A060HUL4"	"A0A060HUL4"	-1.01280392417847	-1.20491506850589	-0.0620248511076075	-0.5539471267645	0.472035998143926	0.864458793423302	1.49719617898924	4.8758847822845e-07	"ANOVA"	"NVIE_028520"	"yes"	2	"E"	"D"	"NVIE_028520"	"putative 3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA"
"A0A060HHC5"	"A0A060HHC5"	-1.31371682148209	-0.978141456920338	-0.380747078937603	-0.275783529254467	0.624396485556072	1.10712727094962	1.21686513008881	0.00506813602346066	"ANOVA"	"NVIE_017280"	"yes"	2	"E"	"A"	"NVIE_017280"	"3-octaprenyl-4-hydroxybenzoate carboxy-lyase, phenylacrylic acid decarboxylase"
"A0A060HJF9"	"A0A060HJF9"	-0.995796401860187	-1.11635181842088	-0.601789093904507	-0.245332418373034	0.494295431414813	1.06302785112762	1.40194645001617	0.00262296163069043	"ANOVA"	"NVIE_014230"	"yes"	2	"E"	"D"	"purP1"	"5-formaminoimidazole-4-carboxamide-1-(beta)-D- ribofuranosyl 5'-monophosphate ligase"
"A0A060HHL2"	"A0A060HHL2"	-1.09279177977821	-0.885281970172888	-0.373254886765322	-0.766082324109353	1.08398034276407	0.853241765613701	1.18018885244799	2.09471972791947e-05	"ANOVA"	"NVIE_008350"	"yes"	2	"E"	"A"	"NVIE_008350"	"putative agmatinase"
"A0A060HMT2"	"A0A060HMT2"	-0.913863098401715	-0.851270046504534	-0.671922901656797	-0.749113193193293	1.01386913606608	0.944431866697798	1.22786823699246	5.62981524332914e-15	"ANOVA"	"NVIE_003120"	"yes"	2	"E"	"A"	"NVIE_003120"	"3-hydroxypropionyl-CoA synthetase"
"A0A060HVQ6"	"A0A060HVQ6"	-1.03166871491613	-0.935613294447039	-0.51042031580658	-0.67488042776746	1.17766028943533	0.927245745327091	1.04767671817479	1.74823929521764e-11	"ANOVA"	"NVIE_2925"	"yes"	2	"F"	"A"	"NVIE_2925"	"LAO/AO transport system ATPase"
"A0A060HMQ1"	"A0A060HMQ1"	-0.964133842066867	-0.962019511610673	-0.573537091996978	-0.665392878711234	1.19738836839484	0.941295802103259	1.02639915388766	7.84097854663771e-11	"ANOVA"	"NVIE_002760"	"yes"	2	"F"	"A"	"sdhA"	"succinate dehydrogenase flavoprotein subunit/fumarate reductase"
"A0A060HCL0"	"A0A060HCL0"	-1.03437032287671	-0.937588954491353	-0.603866038858756	-0.578011947949416	1.14199601773294	0.895590487389821	1.11625075905347	5.53760600271262e-14	"ANOVA"	"NVIE_002730"	"yes"	2	"F"	"A"	"sdhB"	"FeS-center protein of succinate dehydrogenase/fumarate reductase"
"A0A060HUC6"	"A0A060HUC6"	-0.896817750850392	-0.923170239731921	-0.596080969150302	-0.741342256034276	1.31917099940827	0.985445426380173	0.852794789978451	4.89606478228607e-14	"ANOVA"	"NVIE_024420"	"yes"	2	"F"	"D"	"adh4"	"putative NAD-dependent alcohol dehydrogenase"
"A0A060HGK0"	"A0A060HGK0"	-0.792957839590369	-0.792957839590369	-0.792957839590369	-0.792957839590369	1.32390382947969	1.03516635617809	0.812761172703697	0.0586480586714179	"ANOVA"	"NVIE_002690"	"no"	2	"F"	"C"	"argH"	"argininosuccinate lyase"
"A0A060HP89"	"A0A060HP89"	-0.956353197596438	-0.698982117553439	-0.942853483253905	-0.577012722874936	1.14912278272442	1.04398682762841	0.982091910925888	1.08503890284979e-14	"ANOVA"	"NVIE_007970"	"yes"	2	"F"	"A"	"NVIE_007970"	"putative FAD/NAD(P)-binding oxidoreductase"
"A0A060HKU6"	"A0A060HKU6"	-0.912043919521264	-0.802375398449239	-0.983780883968907	-0.463837472148679	1.06256136448374	0.984689941885539	1.11478636771881	1.05561322593716e-13	"ANOVA"	"NVIE_028640"	"yes"	2	"E"	"G"	"NVIE_028640"	"methylmalonyl-CoA mutase, small subunit, C-terminus"
"A0A060HMJ4"	"A0A060HMJ4"	-0.726007885591607	-0.964424277213123	-0.878442486459519	-0.599988266386098	1.10252576816391	1.20740055811457	0.858936589371866	6.97770406330359e-11	"ANOVA"	"NVIE_024430"	"yes"	2	"B"	"D"	"citE"	"putative citrate/ citryl-CoA lyase"
"A0A060HMU4"	"A0A060HMU4"	-1.34788536367787	-0.706861623124687	-0.342176009117291	-0.169693505635326	0.0738081459968437	1.70747737906072	0.785330976497612	1.24745632460888e-05	"ANOVA"	"NVIE_003260"	"yes"	2	"B"	"A"	"ino"	"myo-inositol-1-phosphate synthase"
"A0A060HMB7"	"A0A060HMB7"	-0.893596970364184	-0.756262527094808	-0.732023125316898	-0.527334843636774	0.213612795895372	1.60937341061718	1.08623125990011	1.29336260145548e-07	"ANOVA"	"NVIE_023630"	"yes"	2	"B"	"A"	"NVIE_023630"	"putative PQQ dependent glucose 1-dehydrogenase"
"A0A060HKU3"	"A0A060HKU3"	-1.24891530816102	-0.618246110898766	-0.625808055376664	-0.206245033834214	0.00712442656916619	1.35253741300159	1.33955266869991	1.10745285307027e-11	"ANOVA"	"NVIE_000230"	"yes"	2	"B"	"A"	"NVIE_000230"	"putative ribosome maturation protein SDO1"
"A0A060HPR1"	"A0A060HPR1"	-1.06203845967728	-1.19308882608494	0.0204111097538264	-0.286767925437595	0.347422843183334	0.422957177820576	1.75110408044207	1.57389183423277e-05	"ANOVA"	"NVIE_013060"	"yes"	2	"E"	"D"	"NVIE_013060"	"UbiD family decarboxylase"
"A0A060HVE8"	"A0A060HVE8"	-1.0555008125352	-0.849445233923922	0.0532990414479903	-0.811632477231843	0.668297461016767	0.267362722407763	1.72761929881845	2.0823951323519e-06	"ANOVA"	"NVIE_027350"	"yes"	2	"E"	"A"	"mtnA"	"Methylthioribose-1-phosphate isomerase"
"A0A060HTL7"	"A0A060HTL7"	-0.900428821233601	-0.852131607148842	-0.192835779995164	-0.751105575896905	0.63436434756379	0.21463411950556	1.84750331720516	2.95246276651461e-10	"ANOVA"	"NVIE_021720"	"yes"	2	"E"	"A"	"NVIE_021720"	"putative Sulfotransferase domain protein"
"A0A060HI78"	"A0A060HI78"	-0.688325072782432	-0.990789159134225	-0.268499485407864	-0.735599418873877	0.43655839051019	0.343252070029445	1.90340267565876	4.15928776290624e-10	"ANOVA"	"NVIE_007810"	"yes"	2	"E"	"D"	"map"	"methionine aminopeptidase"
"A0A060HM31"	"A0A060HM31"	-0.642334699938628	-0.603774232181695	-0.432047183533268	-1.18087639776429	0.44054960837947	0.69781441188313	1.72066849315528	2.1191061276513e-06	"ANOVA"	"NVIE_004410"	"yes"	2	"E"	"C"	"eIf-2a"	"translation initiation factor 2, subunit alpha"
"A0A060HPN4"	"A0A060HPN4"	-0.706642768603726	-0.722974930899422	0.0323908790415343	-1.31868836189063	0.424530027241556	0.680651518357536	1.61073363675315	0.000916061417858559	"ANOVA"	"NVIE_028260"	"yes"	2	"E"	"C"	"NVIE_028260"	"Oxidoreductase, aldo/keto reductase family"
"A0A060HJF8"	"A0A060HJF8"	-0.601647532980811	-0.998756383335518	-0.45223952522828	-0.966290035329147	0.731390762089687	0.724897492488413	1.56264522229565	0.000119461759894694	"ANOVA"	"NVIE_024340"	"yes"	2	"E"	"D"	"asd"	"aspartate-semialdehyde dehydrogenase"
"A0A060HBN0"	"A0A060HBN0"	-0.629275706104369	-1.08198449473508	-0.339310907566544	-0.845427180796621	0.677695536494176	0.524455798589464	1.69384695411897	7.33108001540642e-05	"ANOVA"	"NVIE_000070"	"yes"	2	"E"	"D"	"NVIE_000070"	"conserved protein of unknown function"
"A0A060HJK8"	"A0A060HJK8"	-0.688437590004768	-0.955378984796697	-0.505738335946093	-0.823638009273443	0.839521830368931	0.47603914070813	1.65763194894394	2.50164400744795e-13	"ANOVA"	"NVIE_012010"	"yes"	2	"E"	"D"	"NVIE_012010"	"exported protein of unknown function"
"A0A060HMA7"	"A0A060HMA7"	-0.743420419214767	-0.777029795664545	-0.350570909339087	-1.16551078661482	0.999721446444651	0.638606590575506	1.39820387381307	1.97302566601821e-05	"ANOVA"	"NVIE_023530"	"yes"	2	"E"	"C"	"hisH"	"imidazole glycerol phosphate synthase subunit hisH"
"A0A060HUM7"	"A0A060HUM7"	-0.829153375048916	-0.739926473436372	-0.492166084525062	-0.778163905185452	0.294754118968216	0.727933415706051	1.81672230352154	0.000228523949308464	"Kruskal-Wallis"	"NVIE_028620"	"yes"	2	"E"	"A"	"mut"	"methylmalonyl-CoA mutase, large subunit"
"A0A060HD01"	"A0A060HD01"	-0.815030373065217	-0.842827626924025	-0.338459300378545	-0.811759915525539	0.415201287360187	0.557478454553395	1.83539747397974	0.206766403170807	"ANOVA"	"NVIE_004240"	"no"	2	"E"	"D"	"NVIE_004240"	"Pyridoxamine 5'-phosphate oxidase-related FMN-binding protein"
